label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10
8	1339 m/(s^2)	1.5492	Natural Language Processing	Chula Vista	994	1424	448	0.7571 m	-1262	Computer Game Design	1533 m/(s^2)
6	-405 m/(s^2)	0.3245	Computer Science	Riverside, Stockton	-224	347	-669	1.2247 m	-381	Bioinformatics	1305 m/(s^2)
8	552 m/(s^2)	-0.6352	Technology and Information Management	San Francisco	-207	885	641	-0.3633 m	-277	Data Science	-450 m/(s^2)
5	252 m/(s^2)	-1.5293	Computational Media	Santa Ana	1077	358	-1034	0.7746 m	-502	Computational Media	37 m/(s^2)
8	437 m/(s^2)	-0.4308	Games and Playable Media	Anaheim	-1623	-87	1537	1.1476 m	1312	Games and Playable Media	-684 m/(s^2)
3	1461 m/(s^2)	1.3963	Electrical Engineering	San Bernardino	-725	181	854	2.5178 m	605	Applied Mathematics	455 m/(s^2)
0	187 m/(s^2)	1.2456	Applied Mathematics	Chula Vista	436	458	1999	1.8942 m	-441	Bioengineering	1041 m/(s^2)
6	-933 m/(s^2)	1.4174	Data Science	Sacramento	638	1674	1154	1.8796 m	1082	Bioinformatics	-307 m/(s^2)
8	1718 m/(s^2)	-0.1589	Natural Language Processing	San Francisco	276	1075	-1153	0.6809 m	504	Computer Game Design	451 m/(s^2)
6	-1009 m/(s^2)	-0.2547	Computer Science	Long Beach	1760	9	-378	0.6553 m	358	Bioinformatics	1300 m/(s^2)
2	2302 m/(s^2)	0.1571	Electrical Engineering	San Diego, Oakland	327	343	-1320	-0.9409 m	1453	Electrical Engineering	2444 m/(s^2)
8	289 m/(s^2)	-0.0815	Games and Playable Media	San Francisco	1449	466	-367	1.2247 m	1464	Technology and Information Management, Natural Language Processing	94 m/(s^2)
5	1071 m/(s^2)	0.7215	Computational Media	Santa Ana	134	601	1231	-1.4556 m	237	Computational Media	4 m/(s^2)
2	-281 m/(s^2)	-0.2174	cOMPUTER eNGINEERING	Oakland	-1364	1662	652	0.7635 m	30	Electrical Engineering	1068 m/(s^2)
2	1924 m/(s^2)	0.6339	Computer Engineering	Los Angeles	345	826	1830	-0.2919 m	-202	Computational Media	1550 m/(s^2)
6	287 m/(s^2)	0.5539	Computer Science	Sacramento, Stockton	1115	-383	718	1.1026 m	237	Bioinformatics	1526 m/(s^2)
8	332 m/(s^2)	1.8873	Games and Playable Media	San Francisco	523	216	1466	0.9652 m	6	Computer Game Design	-211 m/(s^2)
4	1899 m/(s^2)	0.8106	Bioinformatics	Long Beach	640	1544	729	0.7643 m	919	Electrical Engineering	2019 m/(s^2)
5	-483 m/(s^2)	-0.0139	Statistics	Santa Ana	1286	1795	-1420	0.5454 m	-187	Computational Media	2119 m/(s^2)
7	1141 m/(s^2)	0.4016	Bioengineering	Santa Clarita, Moreno Valley	264	1506	1541	2.0953 m	741	Applied Mathematics	2313 m/(s^2)
3	-176 m/(s^2)	0.2517	Electrical Engineering	Fresno, San Bernardino	436	-1129	284	1.6364 m	662	Applied Mathematics	1179 m/(s^2)
4	-15 m/(s^2)	-0.1178	human computer interaction	Long Beach	1551	15	1052	1.9607 m	431	Computer Science	67 m/(s^2)
3	1517 m/(s^2)	1.9744	eLECTRICAL eNGINEERING	San Bernardino	279	1061	1234	-1.3166 m	-1282	Applied Mathematics	3082 m/(s^2)
8	82 m/(s^2)	-0.328	Natural Language Processing	Anaheim	657	2454	-195	0.4162 m	347	Games and Playable Media	-73 m/(s^2)
2	-284 m/(s^2)	1.0453	Computer Science	San Diego, San Jose	-1358	582	254	0.3354 m	47	Robotics Engineering	979 m/(s^2)
4	NULL	1.4388	Human Computer Interaction	Long Beach	554	1916	177	1.5651 m	306	Computer Science	217 m/(s^2)
6	309 m/(s^2)	0.3188	Computer Science	Riverside	-821	N/A	193	-0.7788 m	289	BIOINFORMATICS	190 m/(s^2)
3	1151 m/(s^2)	1.1551	Electrical Engineering	n/a	-881	675	-509	1.2278 m	432	Applied Mathematics	-108 m/(s^2)
5	-367 m/(s^2)	1.2675	Applied Mathematics	Santa Ana	704	-264	-1005	-0.1561 m	434	Computational Media	-107 m/(s^2)
3	546 m/(s^2)	1.3084	Electrical Engineering	San Bernardino, Bakersfield	-1720	316	-845	0.4069 m	NULL	Applied Mathematics	2098 m/(s^2)
7	580 m/(s^2)	1.2626	Bioengineering	Moreno Valley	109	566	1154	-0.5392 m	345	Human Computer Interaction	1445 m/(s^2)
7	81 m/(s^2)	0.2087	Applied Mathematics	Anaheim	-793	-1022	-903	-0.2449 m	497	Computer Engineering	953 m/(s^2)
1	818 m/(s^2)	-0.5334	?	Los Angeles	885	-437	2347	0.544 m	-409	Biotechnology, Technology and Information Management	1125 m/(s^2)
1	594 m/(s^2)	0.4608	Computer Game Design	Los Angeles	1904	563	1346	0.7123 m	497	Technology and Information Management	301 m/(s^2)
4	1509 m/(s^2)	1.612	Bioinformatics	Fremont	1462	-1033	1784	1.1238 m	864	Applied Mathematics	1581 m/(s^2)
2	484 m/(s^2)	2.0315	Computer Engineering	Oakland, San Diego	793	668	-192	1.2875 m	-37	Robotics Engineering	1838 m/(s^2)
7	-513 m/(s^2)	1.3135	Bioengineering	Modesto	3347	434	372	-1.248 m	848	Computer Engineering	3011 m/(s^2)
0	1833 m/(s^2)	0.0455	Applied Mathematics	Chula Vista	-1708	639	-116	0.5934 m	1052	Data Science	176 m/(s^2)
1	1075 m/(s^2)	1.1094	Robotics Engineering	Los Angeles	294	1421	2023	-0.2422 m	841	Computational Media	1359 m/(s^2)
1	370 m/(s^2)	-0.4762	Bioengineering	Los Angeles	3146	163	699	3.2202 m	519	Robotics Engineering	2606 m/(s^2)
7	1996 m/(s^2)	3.0901	Bioengineering	Santa Clarita, Modesto	NULL	-175	-352	0.4848 m	963	Human Computer Interaction	705 m/(s^2)
0	587 m/(s^2)	0.8799	Applied Mathematics	Chula Vista	-897	257	-34	2.0045 m	161	Bioengineering	-1168 m/(s^2)
8	-151 m/(s^2)	1.1673	Games and Playable Media	Anaheim	2669	830	-1218	0.198 m	1297	Statistics	-208 m/(s^2)
6	709 m/(s^2)	0.3561	Computer Science	Riverside	-955	1318	1227	1.9781 m	-47	Bioinformatics	476 m/(s^2)
6	1027 m/(s^2)	2.9735	Applied Mathematics	Sacramento, Riverside	-1615	-1522	1518	1.6271 m	135	Bioinformatics	277 m/(s^2)
8	815 m/(s^2)	-0.0188	Games and Playable Media	Anaheim	991	19	709	-1.5086 m	529	Games and Playable Media	-826 m/(s^2)
7	-394 m/(s^2)	1.0099	Bioengineering	Moreno Valley	1692	1386	-437	1.3001 m	1848	Computer Engineering	1048 m/(s^2)
7	1164 m/(s^2)	0.9273	Bioengineering	Moreno Valley	162	1065	489	0.5725 m	423	Human Computer Interaction	1477 m/(s^2)
7	363 m/(s^2)	0.7947	Bioengineering	Santa Clarita, Moreno Valley	1907	1943	593	-0.5281 m	244	Computer Engineering	709 m/(s^2)
6	-44 m/(s^2)	-0.2378	Data Science	Stockton	1512	990	574	1.2053 m	-564	Statistics	-14 m/(s^2)
2	1236 m/(s^2)	-0.329	Computer Engineering	Oakland, San Diego	902	190	702	0.9408 m	455	Electrical Engineering	632 m/(s^2)
6	150 m/(s^2)	-0.1876	Computer Science	Stockton	2053	841	-441	0.7216 m	529	Bioinformatics	-1081 m/(s^2)
7	2450 m/(s^2)	1.4441	Bioengineering	Modesto	273	653	-156	0.0313 m	-118	Computational Media	1328 m/(s^2)
8	-665 m/(s^2)	1.526	Natural Language Processing	San Francisco	-682	-61	-35	1.0318 m	1141	Computer Game Design	-548 m/(s^2)
6	1174 m/(s^2)	0.0238	n/a	Sacramento	128	92	393	1.4181 m	922	Bioinformatics	-305 m/(s^2)
3	2341 m/(s^2)	-0.272	Electrical Engineering	Bakersfield, San Bernardino	-259	276	1135	-0.4945 m	1183	Data Science	2032 m/(s^2)
1	-824 m/(s^2)	-1.315	Robotics Engineering	Los Angeles	320	1418	1486	1.5391 m	-386	Technology and Information Management, Natural Language Processing	1314 m/(s^2)
4	134 m/(s^2)	-0.072	Human Computer Interaction	N/A	2280	1701	-451	2.037 m	2151	Computer Science	1087 m/(s^2)
7	212 m/(s^2)	-0.0976	Bioengineering	Moreno Valley, Santa Clarita	979	None	-384	0.308 m	120	Computer Engineering	1571 m/(s^2)
8	-567 m/(s^2)	0.6268	Games and Playable Media	Bakersfield, San Bernardino	-666	-193	809	0.376 m	867	Natural Language Processing	-305 m/(s^2)
5	200 m/(s^2)	-0.001	Robotics Engineering	Santa Ana	475	-36	-957	0.5717 m	940	Computational Media	1717 m/(s^2)
4	585 m/(s^2)	-0.1757	Human Computer Interaction	Bakersfield	1867	228	-392	0.7835 m	232	Computer Science	-38 m/(s^2)
2	751 m/(s^2)	0.3887	Computer Engineering	Oakland, San Jose	746	874	1428	1.6943 m	939	Robotics Engineering	-183 m/(s^2)
4	1664 m/(s^2)	2.6696	Human Computer Interaction	Long Beach	-625	1578	2315	0.2915 m	2349	Computer Science	300 m/(s^2)
4	3284 m/(s^2)	0.5248	Human Computer Interaction	Long Beach	-664	-709	2410	0.8099 m	-1049	Computer Science	-626 m/(s^2)
3	264 m/(s^2)	0.5512	Electrical Engineering	Bakersfield, Fresno	-102	889	816	-0.5704 m	745	Applied Mathematics	2767 m/(s^2)
3	1412 m/(s^2)	0.9188	Electrical Engineering	San Bernardino, Bakersfield	90	-117	1872	0.4287 m	1037	Applied Mathematics	1306 m/(s^2)
4	402 m/(s^2)	0.1117	Bioinformatics	Fremont	769	-834	-784	0.0094 m	654	Computational Media	1575 m/(s^2)
8	-136 m/(s^2)	0.6727	Natural Language Processing	San Francisco	-140	901	731	0.8984 m	127	Games and Playable Media	-616 m/(s^2)
8	-586 m/(s^2)	1.6229	Applied Mathematics	Anaheim	2944	457	-286	0.5196 m	-104	Computer Game Design	-1307 m/(s^2)
2	1323 m/(s^2)	1.7521	Computer Engineering	San Jose	-271	355	1107	-0.3358 m	1093	Electrical Engineering	989 m/(s^2)
5	362 m/(s^2)	0.9411	Computational Media	Santa Ana	-774	1177	-465	-0.7259 m	-49	Computational Media	346 m/(s^2)
8	213 m/(s^2)	0.43	Games and Playable Media	San Francisco	2393	-766	-4	-0.1788 m	526	Computer Game Design	336 m/(s^2)
6	-892 m/(s^2)	0.2148	N/A	Sacramento	802	480	11	1.4658 m	-82	Statistics	97 m/(s^2)
6	-326 m/(s^2)	-0.1918	Computer Science	Sacramento	-740	-485	-1493	1.2911 m	1325	Statistics	665 m/(s^2)
5	150 m/(s^2)	-0.4455	Computational Media	Santa Ana	174	2583	-377	0.8389 m	153	Computational Media	1691 m/(s^2)
5	166 m/(s^2)	1.2725	Technology and Information Management	Santa Ana	-1183	700	814	1.9754 m	324	Computational Media	1235 m/(s^2)
2	1017 m/(s^2)	1.4572	Computer Engineering	Oakland	891	-481	800	0.4866 m	481	Electrical Engineering	-335 m/(s^2)
3	2289 m/(s^2)	1.7915	Electrical Engineering	Fresno, Bakersfield	299	386	382	0.4666 m	48	Applied Mathematics	2543 m/(s^2)
0	255 m/(s^2)	0.189	Applied Mathematics	Chula Vista	-368	-755	416	-0.4146 m	-159	Data Science	1604 m/(s^2)
2	1071 m/(s^2)	1.1917	Computer Engineering	San Jose, San Diego	568	697	615	1.2326 m	568	Electrical Engineering	288 m/(s^2)
3	9 m/(s^2)	0.8545	Electrical Engineering	San Bernardino	118	484	376	2.9126 m	-24	Applied Mathematics	836 m/(s^2)
6	55 m/(s^2)	-0.188	Applied Mathematics	Stockton, Sacramento	372	NULL	-672	2.1216 m	482	Statistics	15 m/(s^2)
4	557 m/(s^2)	0.2517	Human Computer Interaction	Fremont	-639	-412	152	-1.4557 m	554	Computer Science	1789 m/(s^2)
3	2312 m/(s^2)	1.4724	Applied Mathematics	Bakersfield, Fresno	4	467	780	0.6197 m	827	Applied Mathematics	151 m/(s^2)
5	-160 m/(s^2)	0.4436	Technology and Information Management	Santa Ana	354	233	303	1.8879 m	992	Computational Media	2260 m/(s^2)
4	554 m/(s^2)	0.4086	Human Computer Interaction	Long Beach	241	937	1494	-0.0032 m	311	Computer Science	1336 m/(s^2)
4	1252 m/(s^2)	0.6829	Biotechnology	lONG bEACH	494	2211	42	-0.23 m	366	Computer Science	2047 m/(s^2)
1	798 m/(s^2)	0.2623	Robotics Engineering	Irvine	947	1834	1135	0.9661 m	-651	Technology and Information Management	453 m/(s^2)
7	-176 m/(s^2)	-1.3906	Computer Science	Santa Clarita, Modesto	-958	1040	353	1.5111 m	-545	Human Computer Interaction	-217 m/(s^2)
6	-1320 m/(s^2)	0.4099	Data Science	Riverside	-1046	1215	-1107	0.8927 m	772	Statistics	-6 m/(s^2)
2	359 m/(s^2)	0.7056	Computer Engineering	Oakland, San Jose	-208	-1089	1138	-1.1359 m	725	?	775 m/(s^2)
5	597 m/(s^2)	0.0482	Statistics	Santa Ana	1098	NULL	-124	0.3549 m	-789	Applied Mathematics	45 m/(s^2)
3	633 m/(s^2)	1.6762	Electrical Engineering	San Bernardino, Bakersfield	329	-61	-422	-0.1133 m	1164	Applied Mathematics	650 m/(s^2)
6	353 m/(s^2)	-0.5852	Computer Science	Sacramento, Stockton	1657	1323	-12	-0.906 m	-60	BIOINFORMATICS	111 m/(s^2)
1	2205 m/(s^2)	0.2715	Computer Game Design	Los Angeles	1741	1171	-184	0.3083 m	-129	Natural Language Processing	1254 m/(s^2)
7	55 m/(s^2)	0.5728	Bioengineering	Modesto	24	21	-1317	-2.2173 m	882	Human Computer Interaction	669 m/(s^2)
0	182 m/(s^2)	0.4057	Applied Mathematics	Chula Vista	-1255	710	634	-0.1642 m	1337	Data Science	1428 m/(s^2)
7	1737 m/(s^2)	2.9976	Bioengineering	Santa Clarita, Modesto	-981	1921	-513	1.1842 m	816	Computer Engineering	1531 m/(s^2)
4	1467 m/(s^2)	1.4697	Biotechnology	Long Beach	466	1289	672	-0.1114 m	2645	Computer Science	-241 m/(s^2)
0	-477 m/(s^2)	1.1548	Applied Mathematics	Chula Vista	37	-168	-245	-1.0557 m	739	Bioengineering	598 m/(s^2)
5	230 m/(s^2)	0.3132	Statistics	Santa Ana	553	503	-1445	0.2475 m	-892	Computational Media	679 m/(s^2)
3	-205 m/(s^2)	1.0639	Electrical Engineering	Bakersfield, Fresno	1193	1465	-44	0.5025 m	-329	Applied Mathematics	663 m/(s^2)
1	366 m/(s^2)	-0.1208	Robotics Engineering	Irvine	1046	2012	-820	2.1338 m	1382	Bioengineering	144 m/(s^2)
6	1731 m/(s^2)	0.8692	Computer Science	Stockton, Riverside	1214	1836	-244	-0.2147 m	873	Statistics	-1313 m/(s^2)
4	?	0.2079	TECHNOLOGY AND INFORMATION MANAGEMENT	fREMONT	-356	1043	-654	2.6495 m	-240	Computer Science	445 m/(s^2)
7	1195 m/(s^2)	0.9649	Bioengineering	Santa Clarita	527	1223	-753	1.8037 m	1396	Computer Engineering	150 m/(s^2)
6	139 m/(s^2)	0.6399	Data Science	Stockton	609	444	-890	-0.667 m	1339	Statistics	-503 m/(s^2)
4	1455 m/(s^2)	0.7455	Bioinformatics	Long Beach	2496	1633	20	-0.121 m	-464	computer science	215 m/(s^2)
7	?	0.1459	Bioengineering	Modesto, Moreno Valley	-1424	-306	-179	0.1651 m	902	Human Computer Interaction	830 m/(s^2)
0	136 m/(s^2)	1.2271	Applied Mathematics	Chula Vista	1095	-318	1911	0.5479 m	668	Bioengineering	551 m/(s^2)
0	163 m/(s^2)	0.3257	Applied Mathematics	Chula Vista	721	1048	-7	0.2469 m	375	Bioengineering	1120 m/(s^2)
7	156 m/(s^2)	1.9232	Bioengineering	Modesto, Moreno Valley	769	1043	-83	1.9844 m	1255	Human Computer Interaction	738 m/(s^2)
5	453 m/(s^2)	0.0615	Computational Media	SANTA ANA	-1721	2479	635	-1.0955 m	931	Computational Media	727 m/(s^2)
8	909 m/(s^2)	0.3016	NATURAL LANGUAGE PROCESSING	Anaheim	836	379	876	-0.0332 m	-439	Computer Game Design	3680 m/(s^2)
6	804 m/(s^2)	-0.6798	Computer Science	Sacramento	392	1405	926	1.0908 m	1195	Data Science	-1533 m/(s^2)
8	-283 m/(s^2)	0.2739	Games and Playable Media	San Francisco	424	2286	52	1.3157 m	-734	Computer Game Design	-682 m/(s^2)
0	-567 m/(s^2)	1.5115	Applied Mathematics	Chula Vista	901	2246	1446	-0.8514 m	1028	Computer Science	676 m/(s^2)
0	1225 m/(s^2)	-0.0667	Applied Mathematics	Chula Vista	494	-163	-407	-0.7945 m	352	Data Science	3378 m/(s^2)
2	1865 m/(s^2)	0.2057	Computer Engineering	San Diego	-492	228	196	0.6177 m	246	Computer Game Design	-440 m/(s^2)
6	-1542 m/(s^2)	1.2579	Data Science	Stockton	738	414	1868	0.2981 m	-839	Computer Science	192 m/(s^2)
0	-267 m/(s^2)	-0.4947	Bioengineering	Chula Vista	1485	122	157	1.5409 m	2032	Data Science	195 m/(s^2)
7	1327 m/(s^2)	1.9882	Bioengineering	Santa Clarita	1064	811	561	-1.5895 m	-265	Human Computer Interaction	256 m/(s^2)
6	906 m/(s^2)	0.5031	Data Science	Riverside, Stockton	2124	908	-516	-0.9369 m	750	Bioinformatics	1468 m/(s^2)
5	-1260 m/(s^2)	-1.0027	Computational Media	Santa Ana	2267	903	-111	0.7057 m	-225	Computer Engineering	-142 m/(s^2)
1	891 m/(s^2)	-0.0552	Computational Media	Los Angeles	1244	2387	-595	0.2147 m	459	Technology and Information Management	377 m/(s^2)
8	-623 m/(s^2)	0.723	Natural Language Processing	San Francisco	-980	277	-800	-1.7221 m	858	Computer Game Design	928 m/(s^2)
8	-2804 m/(s^2)	1.716	Games and Playable Media	Long Beach	1914	1645	364	1.0511 m	-103	Bioinformatics	-45 m/(s^2)
8	1379 m/(s^2)	-1.2892	Natural Language Processing	San Francisco	-1334	-575	571	-1.9855 m	-1	Computer Game Design	824 m/(s^2)
4	1365 m/(s^2)	1.2137	Bioinformatics	Fremont	-460	157	111	0.7973 m	1429	Computer Science	820 m/(s^2)
6	-1142 m/(s^2)	1.8964	Games and Playable Media	Sacramento	560	-206	629	0.2227 m	261	Bioinformatics	198 m/(s^2)
3	2141 m/(s^2)	0.0489	Electrical Engineering	Oakland, San Jose	-283	463	1020	0.3038 m	205	Applied Mathematics	220 m/(s^2)
4	-653 m/(s^2)	1.3639	Bioinformatics	Fremont	631	1096	594	0.4584 m	950	Computer Science	1735 m/(s^2)
1	741 m/(s^2)	0.0118	Computer Game Design	IRVINE	1260	536	-518	0.5761 m	605	Biotechnology, Natural Language Processing	1970 m/(s^2)
8	816 m/(s^2)	0.2298	Computational Media	San Francisco	-337	1441	1392	1.691 m	564	Computer Game Design	-862 m/(s^2)
1	1044 m/(s^2)	1.7514	Robotics Engineering	Irvine	695	1406	694	0.6371 m	537	Bioinformatics	-389 m/(s^2)
2	425 m/(s^2)	0.9285	Computer Engineering	San Diego, Oakland	411	1740	1113	1.0832 m	984	Robotics Engineering	-601 m/(s^2)
3	1016 m/(s^2)	1.9186	Electrical Engineering	Bakersfield	265	-225	379	0.9185 m	249	Computational Media	558 m/(s^2)
3	-230 m/(s^2)	0.9488	Electrical Engineering	Bakersfield, San Bernardino	1865	1408	-18	-0.0984 m	-599	Applied Mathematics	1533 m/(s^2)
8	-757 m/(s^2)	-0.2441	Natural Language Processing	San Francisco	846	414	822	1.3358 m	57	Games and Playable Media	-986 m/(s^2)
3	1878 m/(s^2)	0.3574	Electrical Engineering	San Bernardino, Fresno	-1538	-422	888	0.0327 m	-245	Applied Mathematics	-578 m/(s^2)
6	532 m/(s^2)	0.8658	Computer Science	Anaheim	1637	807	-592	1.6033 m	1309	Statistics	952 m/(s^2)
1	?	0.3024	Computer Game Design	Los Angeles	2212	678	1423	-0.452 m	125	Technology and Information Management, Natural Language Processing	-424 m/(s^2)
1	1297 m/(s^2)	-0.0431	Robotics Engineering	Irvine	722	1157	-158	1.299 m	84	Applied Mathematics	-115 m/(s^2)
4	2779 m/(s^2)	0.6106	Computer Science	Fremont	1007	99	-828	1.9256 m	149	Computer Science	1804 m/(s^2)
1	1237 m/(s^2)	None	Computer Game Design	Los Angeles	17	103	-124	0.7107 m	1038	Robotics Engineering	1463 m/(s^2)
1	349 m/(s^2)	-0.2579	Robotics Engineering	Irvine	-620	710	2264	0.3102 m	448	Technology and Information Management, Natural Language Processing	1167 m/(s^2)
3	509 m/(s^2)	1.1153	Electrical Engineering	Bakersfield	-81	-1274	411	-0.3127 m	-231	Applied Mathematics	655 m/(s^2)
3	1508 m/(s^2)	-0.7367	Electrical Engineering	Oakland, San Diego	258	287	-1009	0.3968 m	-120		
3	-586 m/(s^2)	1.2973	Electrical Engineering	bAKERSFIELD, sAN bERNARDINO	1163	661	567	0.6774 m	613	Applied Mathematics	850 m/(s^2)
8	-200 m/(s^2)	0.3122	Games and Playable Media	San Francisco	671	1914	108	1.7899 m	1182	Computer Game Design	536 m/(s^2)
0	-75 m/(s^2)	1.3584	Applied Mathematics	Chula Vista	881	-255	-78	0.3447 m	641	Bioengineering	923 m/(s^2)
7	549 m/(s^2)	1.9446	Bioengineering	Santa Clarita	-360	450	-1134	1.3539 m	-291	Bioengineering	1795 m/(s^2)
7	1577 m/(s^2)	0.0883	Bioengineering	Moreno Valley, Santa Clarita	-1199	2539	-542	0.4696 m	1062	Computer Engineering	-623 m/(s^2)
5	373 m/(s^2)	0.7442	Technology and Information Management	Santa Ana	-284	2211	-1077	0.3192 m	1062	Computational Media	1086 m/(s^2)
7	1074 m/(s^2)	0.6327	Bioengineering	San Jose	-83	544	397	-0.7385 m	-168	Computer Engineering	1781 m/(s^2)
8	-1453 m/(s^2)	-0.3579	Natural Language Processing	San Francisco	795	-172	372	-0.4601 m	291	Games and Playable Media	-912 m/(s^2)
7	-874 m/(s^2)	1.7591	Bioengineering	Modesto, Santa Clarita	-95	936	-361	0.6779 m	-15	Human Computer Interaction	2720 m/(s^2)
6		2.0793	rOBOTICS eNGINEERING	Stockton	817	849	116	0.7604 m	652	Bioinformatics	110 m/(s^2)
5	2797 m/(s^2)	-0.4379	Computational Media	Santa Ana	456	173	-1387	-0.2088 m	-1068	Computer Game Design	1139 m/(s^2)
8	296 m/(s^2)	0.7675	Games and Playable Media	San Francisco	1265	134	353	0.3015 m	450	Computer Game Design	-1617 m/(s^2)
4	272 m/(s^2)	2.8913	Human Computer Interaction	LONG BEACH	683	2134	665	1.5554 m	-349	Computer Science	1469 m/(s^2)
7	-153 m/(s^2)	0.7499	Bioengineering	Sacramento, Riverside	-1706	1159	21	1.8978 m	242	Human Computer Interaction	1311 m/(s^2)
3	-818 m/(s^2)	NULL	Electrical Engineering	Fresno, San Bernardino	431	2203	154	-0.292 m	902	Applied Mathematics	372 m/(s^2)
1	329 m/(s^2)	0.297	Computer Game Design	Irvine	894	1115	1557	-1.0691 m	-1232	Natural Language Processing	932 m/(s^2)
1	1796 m/(s^2)	0.4506	Robotics Engineering	Irvine	-242	697	1584	0.8487 m	36	Computer Game Design	803 m/(s^2)
2	1539 m/(s^2)	0.5649	Computer Engineering	San Jose	-388	-1137	-353	-0.7025 m	223	Robotics Engineering	842 m/(s^2)
1	131 m/(s^2)	-0.3367	Computer Game Design	Irvine	626	894	944	0.1415 m	1055	Technology and Information Management	88 m/(s^2)
5	667 m/(s^2)	0.9908	Computational Media	Santa Ana	1004	-5	68	-0.3158 m	1774	Computational Media	1517 m/(s^2)
5	-848 m/(s^2)	0.3324	Computational Media	Santa Ana	181	146	970	0.3231 m	506	Games and Playable Media	1884 m/(s^2)
6	529 m/(s^2)	0.1745	Data Science	Riverside	889	-482	-209	1.1536 m	1089	Statistics	136 m/(s^2)
0	-335 m/(s^2)	1.0196	Applied Mathematics	Chula Vista	-200	1118	-685	0.1336 m	-294	Games and Playable Media	1735 m/(s^2)
4	1018 m/(s^2)	0.64	Human Computer Interaction	Long Beach	-981	1346	-245	1.9801 m	1280	Bioinformatics	1562 m/(s^2)
1	1599 m/(s^2)	-0.2874	Robotics Engineering	Los Angeles	1770	1038	-769	-0.0004 m	957	Technology and Information Management	697 m/(s^2)
3	-185 m/(s^2)	0.7337	Electrical Engineering	Fresno, San Bernardino	534	586	-83	-0.1807 m	-197	Applied Mathematics	-719 m/(s^2)
8	-992 m/(s^2)	-1.4438	Bioinformatics	San Francisco	2227	674	1191	-0.5394 m	340	Computer Game Design	-4 m/(s^2)
0	851 m/(s^2)	0.7143	Applied Mathematics	Fresno, Bakersfield	1148	-496	1138	-0.7454 m	-651	Computer Science	1107 m/(s^2)
2	1666 m/(s^2)	0.5414	Computer Engineering	Oakland	625	-6	542	-0.2986 m	-508	Electrical Engineering	1855 m/(s^2)
4	1642 m/(s^2)	0.5911	Human Computer Interaction	Long Beach	-479	229	-1055	1.0603 m	39	Computer Science	-335 m/(s^2)
4	-363 m/(s^2)	-0.0981	Human Computer Interaction	Fremont	1420	1308	1193	-0.1408 m	106	Electrical Engineering	291 m/(s^2)
3	2179 m/(s^2)	-0.1179	Electrical Engineering	San Bernardino, Fresno	-776	2362	1396	-0.5152 m	1195	Applied Mathematics	1809 m/(s^2)
3	2820 m/(s^2)	0.0256	ELECTRICAL ENGINEERING	Bakersfield, San Bernardino	224	412	-132	3.5436 m	274	Robotics Engineering	1070 m/(s^2)
8	-616 m/(s^2)	-0.7276	Games and Playable Media	san francisco	-865	857	-1022	0.3039 m	363	Games and Playable Media	1763 m/(s^2)
0	-133 m/(s^2)	-0.0086	Applied Mathematics	Chula Vista	1221	1609	601	-1.4089 m	-47	Computer Science	845 m/(s^2)
3	?	0.236	Electrical Engineering	San Bernardino, Fresno	-429	612	232	-0.5023 m	489	Applied Mathematics	1532 m/(s^2)
7	1477 m/(s^2)	-0.9268	Bioengineering	Santa Clarita	-245	1413	700	1.7915 m	14	Human Computer Interaction	1869 m/(s^2)
3	435 m/(s^2)	2.5808	Data Science	Bakersfield, San Bernardino	1088	317	686	-1.041 m	984	Technology and Information Management, Biotechnology	556 m/(s^2)
1	1572 m/(s^2)	0.3308	Robotics Engineering	San Francisco	1556	2142	-151	0.1884 m	888	Biotechnology	180 m/(s^2)
2	1717 m/(s^2)	1.5077	Computer Engineering	Oakland, San Diego	485	1809	298	2.2641 m	-125	robotics engineering	-186 m/(s^2)
8	83 m/(s^2)	-0.6098	Games and Playable Media	Anaheim	1366	806	-48	1.2441 m	329	Games and Playable Media	386 m/(s^2)
8	330 m/(s^2)	0.179	Games and Playable Media	San Francisco	-484	1747	1102	0.0657 m	-247	Bioinformatics	548 m/(s^2)
4	1229 m/(s^2)	1.7039	Human Computer Interaction	Fremont	1078	684	1	1.7463 m	618	Computer Science	1774 m/(s^2)
1	-270 m/(s^2)	-0.4017	Robotics Engineering	Los Angeles	-1476	-57	1148	0.6958 m	-639	Natural Language Processing, Technology and Information Management	-149 m/(s^2)
1	1944 m/(s^2)	-0.4542	Computer Game Design	Irvine	995	896	1703	0.9162 m	-90	Technology and Information Management	1712 m/(s^2)
1	3220 m/(s^2)	-0.0622	Robotics Engineering	Irvine	-653	697	-257	0.523 m	577	Natural Language Processing, Biotechnology	1577 m/(s^2)
6	853 m/(s^2)	1.3116	Bioinformatics	Stockton	1013	2461	-238	-0.047 m	-409	Bioinformatics	529 m/(s^2)
1	1193 m/(s^2)	1.746	Robotics Engineering	Los Angeles	-1102	1461	1031	1.5208 m	1004	Applied Mathematics	3588 m/(s^2)
5	-279 m/(s^2)	0.5021	Bioinformatics	Santa Ana	-999	830	-234	-0.1386 m	349	Computational Media	237 m/(s^2)
6	409 m/(s^2)	0.6181	Bioengineering	Stockton, Riverside	-705	195	303	0.3361 m	323	Natural Language Processing, Technology and Information Management	-1007 m/(s^2)
